,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
7,59753077,TX1866,https://www.petfinder.com/dog/tahoe-59753077/tx/houston/houston-chow-chow-connection-tx1866/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chow Chow', 'secondary': 'Shepherd', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Medium,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Affectionate', 'Playful', 'Smart', 'Brave', 'Funny']",Tahoe,Tahoe is a &quot;let me watch and check things out before I proceed&quot; boy. He makes sure things are safe...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/1/?bust=1674925979&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/1/?bust=1674925979&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/1/?bust=1674925979&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/1/?bust=1674925979'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/2/?bust=1674925980&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/2/?bust=1674925980&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/2/?bust=1674925980&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/2/?bust=1674925980'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/4/?bust=1674925981&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/4/?bust=1674925981&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/4/?bust=1674925981&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/4/?bust=1674925981'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/5/?bust=1674925982&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/5/?bust=1674925982&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/5/?bust=1674925982&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/5/?bust=1674925982'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/6/?bust=1674925982&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/6/?bust=1674925982&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/6/?bust=1674925982&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/6/?bust=1674925982'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753077/3/?bust=1674925981'}",[],adoptable,2023-01-28T17:13:05+0000,2023-01-28T17:13:03+0000,,"{'email': 'chowmail.hccc@gmail.com', 'phone': None, 'address': {'address1': '448 West 15th Street', 'address2': 'Box 553', 'city': 'Houston', 'state': 'TX', 'postcode': '77008', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753077'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1866'}}"
8,59753070,NM09,https://www.petfinder.com/dog/sara-59753070/nm/williamsburg/desert-haven-animal-refuge-nm09/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Shepherd', 'secondary': 'Pit Bull Terrier', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Baby,Female,Medium,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Affectionate', 'Playful']",Sara,Hello there! I&#039;m Sara! Ball of fun energy? Yep! Sweet as all get out? Of course! Super friendly and loving?...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/1/?bust=1674925899&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/1/?bust=1674925899&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/1/?bust=1674925899&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/1/?bust=1674925899'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/2/?bust=1674925901&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/2/?bust=1674925901&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/2/?bust=1674925901&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/2/?bust=1674925901'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/3/?bust=1674925901&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/3/?bust=1674925901&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/3/?bust=1674925901&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/3/?bust=1674925901'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/5/?bust=1674925903&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/5/?bust=1674925903&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/5/?bust=1674925903&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/5/?bust=1674925903'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/6/?bust=1674925904&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/6/?bust=1674925904&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/6/?bust=1674925904&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/6/?bust=1674925904'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753070/4/?bust=1674925902'}",[],adoptable,2023-01-28T17:11:46+0000,2023-01-28T17:11:45+0000,,"{'email': 'SCHSdharPetsRus@gmail.com', 'phone': '(612) 387-0215', 'address': {'address1': 'HC 31 Box 42', 'address2': None, 'city': 'Williamsburg', 'state': 'NM', 'postcode': '87942', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753070'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nm09'}}"
9,59753069,TX1866,https://www.petfinder.com/dog/okeechobee-59753069/tx/houston/houston-chow-chow-connection-tx1866/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chow Chow', 'secondary': 'Shepherd', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Medium,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Affectionate', 'Smart', 'Brave', 'Funny', 'Playful']",Okeechobee,Okeechobee is a smart little dude! He watches everything. He also has a slight stubborn streak (so Chow)! This cutie...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/1/?bust=1674925897&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/1/?bust=1674925897&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/1/?bust=1674925897&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/1/?bust=1674925897'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/3/?bust=1674925898&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/3/?bust=1674925898&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/3/?bust=1674925898&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/3/?bust=1674925898'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/4/?bust=1674925899&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/4/?bust=1674925899&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/4/?bust=1674925899&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/4/?bust=1674925899'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/5/?bust=1674925899&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/5/?bust=1674925899&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/5/?bust=1674925899&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/5/?bust=1674925899'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/6/?bust=1674925900&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/6/?bust=1674925900&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/6/?bust=1674925900&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/6/?bust=1674925900'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753069/2/?bust=1674925898'}",[],adoptable,2023-01-28T17:11:42+0000,2023-01-28T17:11:41+0000,,"{'email': 'chowmail.hccc@gmail.com', 'phone': None, 'address': {'address1': '448 West 15th Street', 'address2': 'Box 553', 'city': 'Houston', 'state': 'TX', 'postcode': '77008', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753069'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1866'}}"
10,59753066,FL380,https://www.petfinder.com/dog/gilbert-59753066/fl/green-cove-springs/clay-county-animal-services-fl380/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Husky', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Gilbert,,CLAY-A-4252,[],,[],adoptable,2023-01-28T17:11:12+0000,2023-01-28T17:11:11+0000,,"{'email': None, 'phone': '(904) 269-6342', 'address': {'address1': '3984 St. Rd. 16 W.', 'address2': None, 'city': 'Green Cove Springs', 'state': 'FL', 'postcode': '32043', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753066'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl380'}}"
11,59753067,FL380,https://www.petfinder.com/dog/simon-59753067/fl/green-cove-springs/clay-county-animal-services-fl380/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'Yellow / Tan / Blond / Fawn', 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Simon,,CLAY-A-4254,[],,[],adoptable,2023-01-28T17:11:12+0000,2023-01-28T17:11:11+0000,,"{'email': None, 'phone': '(904) 269-6342', 'address': {'address1': '3984 St. Rd. 16 W.', 'address2': None, 'city': 'Green Cove Springs', 'state': 'FL', 'postcode': '32043', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753067'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/fl380'}}"
12,59753058,NC1080,https://www.petfinder.com/dog/phoenix-59753058/nc/asheville/asheville-humane-society-nc1080/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",['No Children under thirteen'],Phoenix,,AHS-A-80658,[],,[],adoptable,2023-01-28T17:10:16+0000,2023-01-28T17:10:15+0000,,"{'email': 'info@ashevillehumane.org', 'phone': '(828) 261-2001', 'address': {'address1': None, 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28806', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753058'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nc1080'}}"
13,59753060,NC1080,https://www.petfinder.com/dog/lily-59753060/nc/asheville/asheville-humane-society-nc1080/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Yellow / Tan / Blond / Fawn', 'secondary': None, 'tertiary': None}",Senior,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Lily,,AHS-A-80579,[],,[],adoptable,2023-01-28T17:10:16+0000,2023-01-28T17:10:15+0000,,"{'email': 'info@ashevillehumane.org', 'phone': '(828) 261-2001', 'address': {'address1': None, 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28806', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753060'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nc1080'}}"
14,59753061,NC1080,https://www.petfinder.com/dog/ivy-59753061/nc/asheville/asheville-humane-society-nc1080/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': 'White / Cream', 'tertiary': None}",Senior,Female,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': False, 'cats': None}","['No Children under thirteen', 'Single Dog Home']",Ivy,This sweetie knows how to wiggle and how to Sit for treats and take them nicely. She has participated in...,AHS-A-79729,[],,[],adoptable,2023-01-28T17:10:16+0000,2023-01-28T17:10:15+0000,,"{'email': 'info@ashevillehumane.org', 'phone': '(828) 261-2001', 'address': {'address1': None, 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28806', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753061'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nc1080'}}"
15,59753055,PA339,https://www.petfinder.com/dog/morty-59753055/pa/pittsburgh/humane-animal-rescue-north-pa339/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",['Behavior Children'],Morty,Lordy lordy here comes Morty! This 7 month old mixed breed is coming in hot! Morty is an extremely energetic...,PGH-A-96171,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/2/?bust=1674926423&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/2/?bust=1674926423&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/2/?bust=1674926423&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/2/?bust=1674926423'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/3/?bust=1674926423&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/3/?bust=1674926423&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/3/?bust=1674926423&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/3/?bust=1674926423'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753055/1/?bust=1674926424'}",[],adoptable,2023-01-28T17:10:12+0000,2023-01-28T17:10:10+0000,,"{'email': 'adoptnorth@humaneanimalrescue.org', 'phone': '(412) 345-7300 ext. 251', 'address': {'address1': '1101 Western Avenue', 'address2': 'North location', 'city': 'Pittsburgh', 'state': 'PA', 'postcode': '15233', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753055'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/pa339'}}"
16,59753050,CO214,https://www.petfinder.com/dog/diesel-59753050/co/fort-collins/animal-friends-alliance-co214/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': 'Yellow / Tan / Blond / Fawn', 'secondary': 'White / Cream', 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Good with Dogs', 'Good with Kids', 'House Trained']",Diesel,"Hello, hello! My name&amp;#39;s Diesel and I&amp;#39;m a bouncy, excitable pup on the hunt to call my own. Not to...",CAFA-A-45355,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753050/1/?bust=1674926423'}",[],adoptable,2023-01-28T17:10:11+0000,2023-01-28T17:10:09+0000,,"{'email': 'adopt@savinganimalstoday.org', 'phone': '(970) 484-8516', 'address': {'address1': None, 'address2': None, 'city': 'Fort Collins', 'state': 'CO', 'postcode': '80524', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753050'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/co214'}}"
17,59753046,TX219,https://www.petfinder.com/dog/udon-59753046/tx/houston/houston-humane-society-tx219/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],UDON,Udan is a sweetheart of a gal! She loves her puppy chow and toys and belly rubs and ear rubs!...,51815796,[],,[],adoptable,2023-01-28T17:10:08+0000,2023-01-28T17:10:07+0000,,"{'email': 'adoptions@houstonhumane.org', 'phone': '713-433-6421', 'address': {'address1': '14700 Almeda Road', 'address2': 'PO Box 450528', 'city': 'Houston', 'state': 'TX', 'postcode': '77053', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753046'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx219'}}"
18,59753047,TX219,https://www.petfinder.com/dog/takoyaki-59753047/tx/houston/houston-humane-society-tx219/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],TAKOYAKI,,51815800,[],,[],adoptable,2023-01-28T17:10:08+0000,2023-01-28T17:10:07+0000,,"{'email': 'adoptions@houstonhumane.org', 'phone': '713-433-6421', 'address': {'address1': '14700 Almeda Road', 'address2': 'PO Box 450528', 'city': 'Houston', 'state': 'TX', 'postcode': '77053', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753047'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx219'}}"
19,59753048,TX219,https://www.petfinder.com/dog/ramen-59753048/tx/houston/houston-humane-society-tx219/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],RAMEN,,51815794,[],,[],adoptable,2023-01-28T17:10:08+0000,2023-01-28T17:10:07+0000,,"{'email': 'adoptions@houstonhumane.org', 'phone': '713-433-6421', 'address': {'address1': '14700 Almeda Road', 'address2': 'PO Box 450528', 'city': 'Houston', 'state': 'TX', 'postcode': '77053', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753048'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx219'}}"
0,59753041,CA1707,https://www.petfinder.com/dog/chachi-59753041/ca/pleasanton/pleasanton-valley-humane-society-ca1707/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Chachi,"Chachi is a friendly young adult dog; he is co-housed with his friend, Joanie. Chachi weighs 12 pounds.

Chachi was...",51952279,[],,[],adoptable,2023-01-28T17:10:07+0000,2023-01-28T17:10:06+0000,,"{'email': None, 'phone': '(925) 426-8656', 'address': {'address1': '3670 Nevada Street', 'address2': None, 'city': 'Pleasanton', 'state': 'CA', 'postcode': '94566', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753041'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca1707'}}"
1,59753042,CA1707,https://www.petfinder.com/dog/wente-59753042/ca/pleasanton/pleasanton-valley-humane-society-ca1707/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Wente,"Wente is an active, friendly large breed mix boy looking for a family who enjoys playtime and puppy breath! He...",51952297,[],,[],adoptable,2023-01-28T17:10:07+0000,2023-01-28T17:10:06+0000,,"{'email': None, 'phone': '(925) 426-8656', 'address': {'address1': '3670 Nevada Street', 'address2': None, 'city': 'Pleasanton', 'state': 'CA', 'postcode': '94566', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753042'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca1707'}}"
